http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON465965,"Class 4 Drug Alert (Caution in Use): Amoxil Vials for Injection 500mg and 1g, Augmentin Intravenous 600mg and 1.2g manufactured by Beecham Group PLC and Beecham Group Ltd trading as GlaxoSmithKline UK (EL (14)A/15)",forbidden tag p,TableCleanseError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON465965,"Class 4 Drug Alert (Caution in Use): Amoxil Vials for Injection 500mg and 1g, Augmentin Intravenous 600mg and 1.2g manufactured by Beecham Group PLC and Beecham Group Ltd trading as GlaxoSmithKline UK (EL (14)A/15)",mailto:customercontactuk@gsk.com,NotAWebLinkError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON452547,Class 2 medicines recall (action within 48 hours): Motilium 10 10mg Tablets and Motilium Instants10mg Orodispersible Tablets manufactured by McNeil Products Limited (EL (14)A/14),forbidden tag p,TableCleanseError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON452547,Class 2 medicines recall (action within 48 hours): Motilium 10 10mg Tablets and Motilium Instants10mg Orodispersible Tablets manufactured by McNeil Products Limited (EL (14)A/14),http://www.mhra.gov.uk/Safetyinformation/DrugSafetyUpdate/CON418518,HTMLAssetError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON452547,Class 2 medicines recall (action within 48 hours): Motilium 10 10mg Tablets and Motilium Instants10mg Orodispersible Tablets manufactured by McNeil Products Limited (EL (14)A/14),http://www.mhra.gov.uk/yellowcard,HTMLAssetError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON445991,Class 2 medicines recall (action within 48 hours): Idarubicin 1mg/ml injection 5 & 10 ml manufactured by Teva UK Limited (EL (14)A/13),forbidden tag p,TableCleanseError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON439803,Class 2 medicines recall (action within 48 hours): Buccolam Oromucosal Solution manufactured by ViroPharma SPRL (EL (14)A/12),forbidden tag p,TableCleanseError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON439803,Class 2 medicines recall (action within 48 hours): Buccolam Oromucosal Solution manufactured by ViroPharma SPRL (EL (14)A/12),mailto:Directtopharmacy@udg.co.uk,NotAWebLinkError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON439803,Class 2 medicines recall (action within 48 hours): Buccolam Oromucosal Solution manufactured by ViroPharma SPRL (EL (14)A/12),"span: //td/@colspan, 2",TableSpanError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON437735,Class 2 medicines recall (action within 48 hours): Amoxicillin Sodium 500mg Powder for Solution for Injection manufactured by Wockhardt UK Ltd (EL (14)A/11),forbidden tag p,TableCleanseError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON437735,Class 2 medicines recall (action within 48 hours): Amoxicillin Sodium 500mg Powder for Solution for Injection manufactured by Wockhardt UK Ltd (EL (14)A/11),"'http://www.mhra.gov.uk/home/ssLINK/CON433914', 404",BadAssetCodeError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON437735,Class 2 medicines recall (action within 48 hours): Amoxicillin Sodium 500mg Powder for Solution for Injection manufactured by Wockhardt UK Ltd (EL (14)A/11),mailto:customer.services@wockhardt.co.uk,NotAWebLinkError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON437735,Class 2 medicines recall (action within 48 hours): Amoxicillin Sodium 500mg Powder for Solution for Injection manufactured by Wockhardt UK Ltd (EL (14)A/11),mailto:drug.safety@wockhardt.co.uk,NotAWebLinkError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON437735,Class 2 medicines recall (action within 48 hours): Amoxicillin Sodium 500mg Powder for Solution for Injection manufactured by Wockhardt UK Ltd (EL (14)A/11),"span: //td/@colspan, 2",TableSpanError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON435842,"Class 2 medicines recall (action within 48 hours): Midazolam Buccal Liquid 10mg / 1ml, 5ml manufactured by Penn Pharma, distributed in Quantum Pharmaceutical livery (EL (14)/A10)",forbidden tag p,TableCleanseError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON435842,"Class 2 medicines recall (action within 48 hours): Midazolam Buccal Liquid 10mg / 1ml, 5ml manufactured by Penn Pharma, distributed in Quantum Pharmaceutical livery (EL (14)/A10)",mailto:recall@quantumpharma.co.uk,NotAWebLinkError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON433914,"Class 4 Drug Alert (Caution in Use): Amoxicillin Sodium 250mg, 500g, & 1mg Powder for Solution for Injection,  manufactured by Wockhardt UK Ltd (EL (14)A/09)",forbidden tag p,TableCleanseError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON433914,"Class 4 Drug Alert (Caution in Use): Amoxicillin Sodium 250mg, 500g, & 1mg Powder for Solution for Injection,  manufactured by Wockhardt UK Ltd (EL (14)A/09)",mailto:drug.safety@wockhardt.co.uk,NotAWebLinkError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON426907,Class 2 Medicines Recall (action within 48 hours): Fybogel Hi-Fibre and Fybogel Orange manufactured by Reckitt Benckiser Healthcare (UK) Limited (EL (14)A/08),forbidden tag p,TableCleanseError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON426907,Class 2 Medicines Recall (action within 48 hours): Fybogel Hi-Fibre and Fybogel Orange manufactured by Reckitt Benckiser Healthcare (UK) Limited (EL (14)A/08),"'http://www.mhra.gov.uk/../../Publications/Safetywarnings/DrugAlerts/CON392875', 403",BadAssetCodeError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON426899,Class 2 Medicines Recall (action within 48 hours): Clarithromycin 500mg Powder for Solution for Infusion in Agila livery manufactured Strides Arcolab International Limited (EL (14)A/07),forbidden tag p,TableCleanseError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON426899,Class 2 Medicines Recall (action within 48 hours): Clarithromycin 500mg Powder for Solution for Infusion in Agila livery manufactured Strides Arcolab International Limited (EL (14)A/07),mailto:carolyn.pepper@mylan.co.uk,NotAWebLinkError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON426899,Class 2 Medicines Recall (action within 48 hours): Clarithromycin 500mg Powder for Solution for Infusion in Agila livery manufactured Strides Arcolab International Limited (EL (14)A/07),mailto:francis.michael@mylan.com,NotAWebLinkError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON426899,Class 2 Medicines Recall (action within 48 hours): Clarithromycin 500mg Powder for Solution for Infusion in Agila livery manufactured Strides Arcolab International Limited (EL (14)A/07),mailto:maneesh.sarvi@mylan.com,NotAWebLinkError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON425132,Class 2 Medicines Recall (action within 48 hours): Vancomycin Powder for Concentrate for Solution for Infusion manufactured by Actavis Group PTC ehf (EL (14)A/06),forbidden tag p,TableCleanseError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON425132,Class 2 Medicines Recall (action within 48 hours): Vancomycin Powder for Concentrate for Solution for Infusion manufactured by Actavis Group PTC ehf (EL (14)A/06),"span: //td/@rowspan, 5",TableSpanError
http://www.mhra.gov.uk/home/idcplg?IdcService=SS_GET_PAGE&ssDocName=CON423472,Class 1 Medicines Recall (Action Now – including out of hours): Lipid Phase only of Parenteral Nutrition manufactured by ITH Pharma Limited (EL (14)A/05),forbidden tag p,TableCleanseError
